author,degree,betweenness,closeness,eigenvector
'John B. Bodie'],0.0002460024600246002,0.0,0.00039360393603936035,8.845695607773638e-27
['Peter L. Hammer',0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
'Ellis L. Johnson',0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
'Uri N. Peled'],0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
'Leon S. Levy',0.0004920049200492004,0.0,0.0007687576875768758,3.9606009599439625e-20
'Masako Takahashi'],0.0004920049200492004,0.0,0.0007687576875768758,3.9606009599439625e-20
['Don Chamberlin',0.0004920049200492004,0.0,0.0015360153601536013,9.061698767084808e-13
'Jim Gray',0.0004920049200492004,0.0,0.0015360153601536013,9.061698767084808e-13
['Dragos M. Cvetkovi',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Slobodan K. Simi'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['Karl Strehmel',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'V. Hoffmann'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Ronald W. Moore'],0.0002460024600246002,0.0,0.0003280032800328003,2.832860302274036e-29
['Rudolf Ahlswede',0.0002460024600246002,0.0,0.0003280032800328003,2.832860302274036e-29
'János Körner'],0.0004920049200492004,1.2106420276801194e-07,0.0004920049200492004,4.006269459784287e-29
['J. G. St. Quinton',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Alex M. Andrew'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Charles W. Hoffner'],0.0002460024600246002,0.0,0.00036900369003690036,1.2743163864230935e-27
['Elias Masry',0.0004920049200492004,1.2106420276801194e-07,0.0004920049200492004,4.006269459784287e-29
'Ming-Chuan Lui'],0.0002460024600246002,0.0,0.0003280032800328003,2.832860302274036e-29
'Daniel G. Bobrow'],0.0004920049200492004,2.421284055360239e-07,0.0005535055350553505,2.0618872256535105e-27
['H. W. Brewer',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'C. T. Leondes'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['Yoshifumi Sunahara',0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
'Akira Ohsumi',0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
'Masaaki Imamura'],0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
['P. Noe',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'V. T. Rhyne'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['Raymond Devillers',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Guy Louchard'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['Hirotomo Aso',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Masayuki Kimura'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['Gio Wiederhold',0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
'Ching-Chy Wang',0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
'Hartmut Wedekind'],0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
['James A. Bate',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Jon C. Muzio'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['Daniel Tabak',0.001230012300123001,7.263852166080717e-07,0.0012300123001230013,5.363060921892294e-17
'Tapan S. Roy',0.0004920049200492004,0.0,0.0007687576875768758,2.371144927958209e-17
'John W. Caron'],0.0004920049200492004,0.0,0.0007687576875768758,2.371144927958209e-17
['C. Cafforio',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'F. Rocca'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['Victor Harnik',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Michael Makkai'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['F. J. van den Bosch',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'R.P. De Moel'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['Johnnie R. Charnetski',0.0002460024600246002,0.0,0.0003280032800328003,2.832860302274036e-29
['Samy A. Mahmoud',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'J. S. Riordon'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Georg Handzel',0.0004920049200492004,0.0,0.0005622913371990862,4.2663787169499466e-23
'Harald Würges'],0.0004920049200492004,0.0,0.0005622913371990862,4.2663787169499466e-23
['Marco V. Vaca',0.0004920049200492004,4.842568110720478e-07,0.0006560065600656006,1.769139121554727e-26
'Donald L. Snyder'],0.0004920049200492004,3.6319260830403585e-07,0.0005622913371990862,1.5321194220952797e-26
['George F. Coulouris',0.001230012300123001,0.0,0.0012300123001230013,7.841464017868166e-10
'Ih Durham',0.001230012300123001,0.0,0.0012300123001230013,7.841464017868166e-10
'John Hutchinson',0.001230012300123001,0.0,0.0012300123001230013,7.841464017868166e-10
'H. H. Patel',0.001230012300123001,0.0,0.0012300123001230013,7.841464017868166e-10
'T. Z. Reeves',0.001230012300123001,0.0,0.0012300123001230013,7.841464017868166e-10
'D. G. Winderbank'],0.001230012300123001,0.0,0.0012300123001230013,7.841464017868166e-10
['Ming-Duenn Ni',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Aggarwal'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['Leonard M. Adleman',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Kenneth L. Manders'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['J. Erschler',0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
'F. Roubellat',0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
'J. P. Vernhes'],0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
['Eugene Wong',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Karel Youssefi'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['Lawrence Flon',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'A. N. Habermann'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['Melvin R. Corley',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'John J. Allan'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['David R. Cheriton',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Robert Endre Tarjan'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Michael S. Paterson'],0.0002460024600246002,0.0,0.0004428044280442804,1.1215892602368113e-26
['William B. Rouse',0.0004920049200492004,1.2106420276801194e-07,0.0004920049200492004,4.006269459784287e-29
'Kenneth D. Enstrom'],0.0002460024600246002,0.0,0.0003280032800328003,2.832860302274036e-29
['Mohamed F. Hassan',0.0007380073800738007,2.421284055360239e-07,0.0007380073800738007,2.4632970961735827e-23
'Madan G. Singh'],0.0002460024600246002,0.0,0.0004428044280442804,1.135114711489412e-23
['Jon Barwise',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'John Stewart Schlipf'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['Albert H. Allen',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Eugene F. Beirne'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['Dennis G. Severance',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Guy M. Lohman'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['Edouard J. Desautels',0.0007380073800738007,0.0,0.0007380073800738007,1.844698778641197e-18
'Michael Faiman',0.0007380073800738007,0.0,0.0007380073800738007,1.844698778641197e-18
'Earl J. Schweppe',0.0007380073800738007,0.0,0.0007380073800738007,1.844698778641197e-18
'Lawrence R. Symes'],0.0007380073800738007,0.0,0.0007380073800738007,1.844698778641197e-18
['Jirí Benes',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Jirí Grim'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['John E. Roberts',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Richard C. Wiggins'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Arto Salomaa'],0.0002460024600246002,0.0,0.00036900369003690036,1.2743163864230935e-27
['James A. Smith',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'J. G. Linders'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['Darwin Klingman',0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
'Paul H. Randolph',0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
'Stephen W. Fuller'],0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
['Mostafa Kaveh',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'George R. Cooper'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['Janet Michel',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Andries van Dam'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['Belle R. Upadhyaya',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'H. W. Sorenson'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['Robert R. Moeller',0.0007380073800738007,0.0,0.0007380073800738007,1.844698778641197e-18
'James F. Hubbert',0.0007380073800738007,0.0,0.0007380073800738007,1.844698778641197e-18
'Earl C. Joseph',0.0007380073800738007,0.0,0.0007380073800738007,1.844698778641197e-18
'Walter G. Wohlgemuth'],0.0007380073800738007,0.0,0.0007380073800738007,1.844698778641197e-18
['John R. Welch',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Charles F. Teacher'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['G. Persky',0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
'David N. Deutsch',0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
'Daniel G. Schweikert'],0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
['David J. Evans',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Michael Hatzopoulos'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['A. Bezboruah',0.0002460024600246002,0.0,0.0003280032800328003,2.832860302274036e-29
['Robin Williams',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Gary M. Giddings'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['A. Locatelli',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'N. Schiavoni'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['James G. Taylor',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Gerald G. Brown'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['Lloyd D. Fosdick',0.0002460024600246002,0.0,0.0003280032800328003,2.832860302274036e-29
'Leon J. Osterweil'],0.0004920049200492004,1.2106420276801194e-07,0.0004920049200492004,4.006269459784287e-29
['Antonio Cantoni',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'K. K. Kwong'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['Richard E. Barlow',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Frank Proschan'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['William T. Rhodes',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'James M. Florence'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['J.L. Willems',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Jan C. Willems'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['John Hultz',0.0004920049200492004,0.0,0.000632577754348972,1.5062355872114218e-22
'Darwin Klingman',0.0004920049200492004,0.0,0.000632577754348972,1.5062355872114218e-22
['F. Fallside',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Steve Brooks'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['Tomasz Rolski',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Dietrich Stoyan'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['Mohinder S. Grewal',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Harold J. Payne'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['Arnold Schönhage',0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
'Mike Paterson',0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
'Nicholas Pippenger'],0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
['Louis J. Billera',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'William F. Lucas'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['Whitfield Diffie',0.0002460024600246002,0.0,0.00036900369003690036,1.2743163864230935e-27
'Martin E. Hellman'],0.0004920049200492004,2.421284055360239e-07,0.0005535055350553505,2.06188722565351e-27
['H William Joyner',0.0004920049200492004,0.0,0.001048747329578559,2.885097600446239e-10
'B George Leeman'],0.0004920049200492004,0.0,0.001048747329578559,2.885097600446239e-10
['D. A. MacKinnon',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'H. C. Lee'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['Harvey F. Silverman',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'N. Dixon'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['James R. Burns',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'David W. Malone'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['John S. Baras',0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
'Robert O. Harger',0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
'Young Park'],0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
['M. R. Patel',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Keith H. Bennett'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['Philip M. Fishman',0.0002460024600246002,0.0,0.00039360393603936035,8.845695607773635e-27
'Donald S. Ornstein'],0.0002460024600246002,0.0,0.0007380073800738007,5.708965523898483e-21
['Jon Louis Bentley',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Michael Ian Shamos'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'David S. Johnson',0.0014760147601476014,2.4697097364674436e-05,0.0030127831642688895,4.896960644198699e-09
'Joan S. Weszka'],0.0002460024600246002,0.0,0.0003280032800328003,2.832860302274036e-29
['James H. Gilchrist',0.0002460024600246002,0.0,0.001312013120131201,3.036734357027852e-17
['Neil C. Wilhelm',0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
'David Pessel',0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
'Charles W Merriam'],0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
['S. B. Yao',0.0004920049200492004,0.0,0.0006560065600656006,5.391763813295377e-21
'Keshab Das',0.0004920049200492004,0.0,0.0006560065600656006,5.391763813295377e-21
'Toby J. Teorey'],0.0009840098400984009,4.842568110720478e-07,0.0009840098400984009,8.41952394865226e-21
['Tatsuo Higuchi',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Michitaka Kameyama'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['Peter Mertens',0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
'Wolfgang Neuwirth',0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
'Werner Schmitt'],0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
['E. Dixon',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Seymour E. Goodman'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['Marshall D. Abrams',0.0009840098400984009,0.0,0.0009840098400984009,1.0339894262607107e-13
'Edwin S. Herndon',0.0009840098400984009,0.0,0.0009840098400984009,1.0339894262607107e-13
'James S. Cameron',0.0009840098400984009,0.0,0.0009840098400984009,1.0339894262607107e-13
'Marvin T. Talbott',0.0009840098400984009,0.0,0.0009840098400984009,1.0339894262607107e-13
'Bennet P. Lientz'],0.0009840098400984009,0.0,0.0009840098400984009,1.0339894262607107e-13
['Greg N. Frederickson',0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
'Matthew S. Hecht',0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
'Chul E. Kim'],0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
['Steve Brooks',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'F. Fallside'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['Janak H. Patel',0.0002460024600246002,0.0,0.0003280032800328003,2.832860302274036e-29
['Richard E. Putnam',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'R. L. Carmichael'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
"[""Ken'iti Kido""",0.0009840098400984009,0.0,0.0009840098400984009,1.0339894262607107e-13
'Takahide Matsuoka',0.0009840098400984009,0.0,0.0009840098400984009,1.0339894262607107e-13
'Jouji Miwa',0.0009840098400984009,0.0,0.0009840098400984009,1.0339894262607107e-13
'Shozo Makino',0.0009840098400984009,0.0,0.0009840098400984009,1.0339894262607107e-13
'Yoshinari Kanamori'],0.0009840098400984009,0.0,0.0009840098400984009,1.0339894262607107e-13
['William A. Brock',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'A. Haurie'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['G. Axelby',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Edward J. Davison'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['Sidney Yakowitz',0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
'Theodore L. Williams',0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
'Gary D. Williams'],0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
['Clifford T. Mullis',0.0002460024600246002,0.0,0.0005622913371990862,1.6153398543414034e-22
['Patrick Shen-Pei Wang',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'William I. Grosky'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['Nicholas Negroponte',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Paul Pangaro'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['M. Bohner',0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
'Manfred Sties',0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
'Karlheinz H. Bers'],0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
['Maurice Hanan',0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
'Peter K. Wolff',0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
'Barbara J. Agule'],0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
['Ronald C. Houts',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Donald W. Burlage'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['Roy Kaplow',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Michael R. Molnar'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['G Carl Jockusch',0.0007380073800738007,0.0,0.0007380073800738007,1.844698778641197e-18
'Robert I. Soare',0.0007380073800738007,0.0,0.0007380073800738007,1.844698778641197e-18
'W. W. Tait',0.0007380073800738007,0.0,0.0007380073800738007,1.844698778641197e-18
'Gaisi Takeuti'],0.0007380073800738007,0.0,0.0007380073800738007,1.844698778641197e-18
['Gabriel R. Bitran',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Thomas L. Magnanti'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['Arthur M. Geoffrion',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Glenn W. Graves'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['Takeshi Uno',0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
'Masakazu Ejiri',0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
'T. Tokunaga'],0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
['Reuven Kitai',0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
'István Rényi',0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
'Ferenc Vajda'],0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
['Y. Ezawa',0.0007380073800738007,0.0,0.0014470732942623544,1.4739781795388267e-13
'Masaharu Mizumoto',0.0009840098400984009,1.2106420276801194e-07,0.0015375153751537515,1.6940689743247864e-13
"""Jun'ichi Toyoda""",0.0007380073800738007,0.0,0.0014470732942623544,1.4739781795388267e-13
['Kurt Mehlhorn',0.0002460024600246002,0.0,0.0003280032800328003,2.832860302274036e-29
'Zvi Galil'],0.0004920049200492004,1.2106420276801194e-07,0.0004920049200492004,4.006269459784287e-29
'Duncan Obee'],0.0002460024600246002,0.0,0.0003280032800328003,2.832860302274036e-29
['Augustine O. Esogbue',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Amar J. Singh'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['A. N. Habermann',0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
'Lawrence Flon',0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
'Lee W. Cooprider'],0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
['Adele N. Doederlein',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Friedrich Hertweck'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['Laszlo A. Belady',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'M. M. Lehman'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Alfred Horn'],0.0002460024600246002,0.0,0.0004428044280442804,1.1351147114894117e-23
['A. Chatterjee',0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
'Nicolas D. Georganas',0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
'Pramode K. Verma'],0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
['Patrick F. Castelaz',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Russell J. Niederjohn'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['Anthony Ralston',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Jerrold L. Wagener'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'H William Joyner'],0.0002460024600246002,0.0,0.002976629766297663,5.021188667038882e-09
['A. H. Lachlan',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'R. Lebeuf'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['Clark D. Thompson',0.0002460024600246002,0.0,0.00043733770671040037,1.327303771265077e-23
'H. T. Kung'],0.0004920049200492004,3.6319260830403585e-07,0.0006560065600656006,2.939074946012555e-23
['Frances E. Allen',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'John Cocke'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['Newton C. A. da Costa',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Charles C. Pinter'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['Stephen R. Kimbleton',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Richard L. Mandell'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['Einar Andresen',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Kjell Kjeldsen'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['Kees A. Immink',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'A. L. Nagel'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['Wen C. Lin',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'K. Ganesan'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['Madan G. Singh',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Mohamed F. Hassan'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['Michael Stonebraker',0.0007380073800738007,0.0,0.0007380073800738007,1.844698778641197e-18
'Gerald Held',0.0007380073800738007,0.0,0.0007380073800738007,1.844698778641197e-18
'Eugene Wong',0.0007380073800738007,0.0,0.0007380073800738007,1.844698778641197e-18
'Peter Kreps'],0.0007380073800738007,0.0,0.0007380073800738007,1.844698778641197e-18
['Gustav Feichtinger',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Alexander Mehlmann'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['Dave Gibson',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Scott Nance'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'W. Rhomberg'],0.0002460024600246002,0.0,0.0003280032800328003,2.832860302274036e-29
['Thomas L. Morin',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Roy E. Marsten'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['Dennis L. Dance',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Udo W. Pooch'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['Wm. A. Wulf',0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
'Ralph L. London',0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
'Mary Shaw'],0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
['K. Jayaram Udupa',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Ivaturi S. N. Murthy'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['J. A. Brewer',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'David C. Anderson'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['Leonard Berman',0.0002460024600246002,0.0,0.0009238759054257208,2.0688334307035033e-15
['S. Morgera',0.0002460024600246002,0.0,0.0003280032800328003,2.832860302274036e-29
'David B. Cooper'],0.0004920049200492004,1.2106420276801194e-07,0.0004920049200492004,4.006269459784287e-29
